mal_id,weekId,title,english_title,seriesName,ups,comment_count,episode,Year,season,airsDayOfWeek
37086,22,Kakegurui ××,Kakegurui XX,Kakegurui,623,147,2,2019,fall,Wednesday
37993,22,Watashi ni Tenshi ga Maiorita!,WATATEN!: an Angel Flew Down to Me,WATATEN!: an Angel Flew Down to Me,572,197,2,2019,fall,Tuesday
38062,22,Endro~!,ENDRO!,Endro~!,564,209,1,2019,fall,Sunday
37979,22,Mahou Shoujo Tokushusen Asuka,Magical Girl Spec-Ops Asuka,Magical Girl Spec-Ops Asuka,469,249,1,2019,fall,Saturday
37920,22,Ueno-san wa Bukiyou,"How Clumsy you are, Miss Ueno","How clumsy you are, Miss Ueno.",441,85,2,2019,fall,Monday
36633,22,Date A Live III,,Date A Live,415,133,1,2019,spring,Friday
38301,22,Kouya no Kotobuki Hikoutai,The Magnificent KOTOBUKI,The Magnificent KOTOBUKI,403,302,1,2019,fall,Sunday
38145,22,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,My Roommate is a Cat,352,92,2,2019,fall,Wednesday
36432,22,Toaru Majutsu no Index III,A Certain Magical Index III,A Certain Magical Index,351,209,14,2019,fall,Friday
38544,22,Egao no Daika,The Price of Smiles,The Price of Smiles,227,208,2,2019,fall,Friday
36653,22,Tsurune: Kazemai Koukou Kyuudou-bu,Tsurune,Tsurune: Kazemai High School Kyudo Club,207,67,12,2019,fall,Monday
37302,22,Kemurikusa,kemurikusa.,Kemurikusa,178,127,2,2019,fall,Wednesday
37998,22,Girly Air Force,Girly Air Force,Girly Air Force,170,126,2,2019,fall,Thursday
35313,22,Kemono Friends 2,Kemono Friends 2,Kemono Friends,152,207,1,2019,winter,Saturday
37869,22,BanG Dream! 2nd Season,BanG Dream! S2,BanG Dream!,143,47,3,2019,winter,Thursday
35972,22,Fairy Tail (2018),Fairy Tail Final Season,A,122,40,14,2019,fall,Saturday
37007,22,Hinomaru-Zumou,Hinomaru Sumo,Hinomaru Sumo,116,29,13,2019,fall,Friday
37447,22,Karakuri Circus,,Karakuri Circus,110,86,14,2019,fall,Thursday
36793,22,3D Kanojo: Real Girl 2,Real Girl 2,Real Girl,102,34,2,2019,winter,Wednesday
37154,22,Grimms Notes The Animation,Grimm's Notes The Animation,Grimms Notes The Animation,83,73,1,2019,fall,Friday
39355,22,Radiant 2,RADIANT Season 2,Yatogame-chan Kansatsu Nikki,83,68,15,2019,fall,Thursday
38199,22,Bermuda Triangle: Colorful Pastrale,Bermuda Triangle ~ Colorful Pastorale,Bermuda Triangle: Colorful Pastrale,71,70,1,2019,fall,Saturday
38673,22,Mini Toji,Katana Maidens ~ Mini Toji,Katana Maidens ~ Mini Toji,71,35,1,2019,fall,Sunday
37374,22,Pastel Memories,Pastel Memories,Pastel Memories,60,39,2,2019,fall,Tuesday
38851,22,Virtual-san wa Miteiru,VIRTUALSAN - LOOKING,Virtual-san Looking,55,27,1,2019,fall,Thursday
37958,22,Fukigen na Mononokean Tsuzuki,The Morose Mononokean Ⅱ,The Morose Mononokean,54,10,2,2019,fall,Saturday
36593,22,Hugtto! Precure,Hugtto! Precure,Hugtto! Precure,50,17,47,2019,fall,Sunday
34332,22,Hulaing Babies,,Flying Babies,44,20,1,2019,fall,""
34209,22,Meiji Tokyo Renka,Meiji Tokyo Renka,Meiji Tokyo Renka,41,31,2,2019,fall,Wednesday
38162,22,Rinshi!! Ekoda-chan,Rinshi!! Ekodachan,Rinshi!! Ekodachan,40,11,2,2019,fall,Wednesday
37509,22,W'z,,W'z,31,14,2,2019,fall,Sunday
37023,22,Layton Mystery Tanteisha: Katri no Nazotoki File,Layton Mystery Detective Agency: Kat's Mystery-Solving Files,Layton Mystery Detective Agency: Kat's Mystery‑Solving Files,25,4,38,2019,fall,Sunday
38449,22,Dimension High School,,Dimension High School,21,24,2,2019,fall,Thursday
36934,22,Captain Tsubasa (2018),Captain Tsubasa (2018),Captain Tsubasa (2018),17,14,41,2019,fall,Monday
37204,22,Aikatsu Friends!,,Aikatsu Friends!,13,4,39,2019,fall,Thursday
34539,22,Saint Seiya: Saintia Shou,Saint Seiya Saintia Sho,Saint Seiya: Saintia Sho,13,12,5,2019,fall,Monday
36483,22,B-PROJECT: Zecchou*Emotion,B-PROJECT-Zeccho＊Emotion-,,11,4,1,2019,fall,Saturday
37747,22,Ameiro Cocoa sideG,Rainy Cocoa sideG,Rainy Cocoa,9,4,2,2019,fall,Wednesday
37436,22,Revisions,,revisions,7,17,1,2019,fall,Thursday
37436,22,Revisions,,revisions,5,20,12,2019,fall,Thursday
37436,22,Revisions,,revisions,3,5,2,2019,fall,Thursday
37436,22,Revisions,,revisions,3,1,3,2019,fall,Thursday
37436,22,Revisions,,revisions,3,2,4,2019,fall,Thursday
37436,22,Revisions,,revisions,3,1,5,2019,fall,Thursday
37436,22,Revisions,,revisions,3,1,7,2019,fall,Thursday
37436,22,Revisions,,revisions,3,1,9,2019,fall,Thursday
37436,22,Revisions,,revisions,3,1,10,2019,fall,Thursday
37436,22,Revisions,,revisions,3,1,11,2019,fall,Thursday
37436,22,Revisions,,revisions,2,2,6,2019,fall,Thursday
37436,22,Revisions,,revisions,2,3,8,2019,fall,Thursday
37999,23,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,Kaguya-sama: Love is War,5288,1193,2,2019,fall,""
37430,23,Tensei Shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime,4695,1693,16,2019,fall,Tuesday
35790,23,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,The Rising of the Shield Hero,4672,2119,3,2019,fall,Wednesday
37510,23,Mob Psycho 100 II,Mob Psycho 100 II,Mob Psycho 100,4614,685,3,2019,winter,Monday
37779,23,Yakusoku no Neverland,The Promised Neverland,The Promised Neverland,4014,1040,3,2019,fall,""
37520,23,Dororo,Dororo,Dororo,2518,545,3,2019,fall,Sunday
37991,23,JoJo no Kimyou na Bouken: Ougon no Kaze,JoJo's Bizarre Adventure: Golden Wind,JoJo's Bizarre Adventure,2142,576,15,2019,fall,""
36474,23,Sword Art Online: Alicization,,Sword Art Online,1943,707,15,2019,fall,Sunday
38101,23,5-Toubun no Hanayome,The Quintessential Quintuplets,The Quintessential Quintuplets,1595,447,3,2019,fall,""
37965,23,Kaze ga Tsuyoku Fuiteiru,Run with the Wind,Run with the Wind,1111,322,14,2019,fall,Wednesday
37451,23,Boogiepop wa Warawanai,Boogiepop and Others,Boogiepop Phantom,1110,283,4,2019,fall,Daily
37982,23,Domestic na Kanojo,Domestic Girlfriend,Domestic Girlfriend,644,314,2,2019,fall,Saturday
38062,23,Endro~!,ENDRO!,Endro~!,586,173,2,2019,fall,Sunday
37993,23,Watashi ni Tenshi ga Maiorita!,WATATEN!: an Angel Flew Down to Me,WATATEN!: an Angel Flew Down to Me,524,162,3,2019,fall,Tuesday
37086,23,Kakegurui ××,Kakegurui XX,Kakegurui,499,147,3,2019,fall,Wednesday
38145,23,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,My Roommate is a Cat,443,125,3,2019,fall,Wednesday
36653,23,Tsurune: Kazemai Koukou Kyuudou-bu,Tsurune,Tsurune: Kazemai High School Kyudo Club,378,140,13,2019,fall,Monday
37920,23,Ueno-san wa Bukiyou,"How Clumsy you are, Miss Ueno","How clumsy you are, Miss Ueno.",355,69,3,2019,fall,Monday
36432,23,Toaru Majutsu no Index III,A Certain Magical Index III,A Certain Magical Index,335,209,15,2019,fall,Friday
37979,23,Mahou Shoujo Tokushusen Asuka,Magical Girl Spec-Ops Asuka,Magical Girl Spec-Ops Asuka,330,172,2,2019,fall,Saturday
31537,23,Manaria Friends,Mysteria Friends,Mysteria Friends,323,170,1,2019,fall,Monday
38544,23,Egao no Daika,The Price of Smiles,The Price of Smiles,318,225,3,2019,fall,Friday
36633,23,Date A Live III,,Date A Live,289,118,2,2019,spring,Friday
38301,23,Kouya no Kotobuki Hikoutai,The Magnificent KOTOBUKI,The Magnificent KOTOBUKI,261,200,2,2019,fall,Sunday
37869,23,BanG Dream! 2nd Season,BanG Dream! S2,BanG Dream!,174,80,4,2019,winter,Thursday
37998,23,Girly Air Force,Girly Air Force,Girly Air Force,164,105,3,2019,fall,Thursday
35972,23,Fairy Tail (2018),Fairy Tail Final Season,A,140,48,15,2019,fall,Saturday
37302,23,Kemurikusa,kemurikusa.,Kemurikusa,129,66,3,2019,fall,Wednesday
36793,23,3D Kanojo: Real Girl 2,Real Girl 2,Real Girl,92,49,3,2019,winter,Wednesday
37007,23,Hinomaru-Zumou,Hinomaru Sumo,Hinomaru Sumo,82,35,14,2019,fall,Friday
39355,23,Radiant 2,RADIANT Season 2,Yatogame-chan Kansatsu Nikki,63,44,16,2019,fall,Thursday
37154,23,Grimms Notes The Animation,Grimm's Notes The Animation,Grimms Notes The Animation,61,23,2,2019,fall,Friday
35313,23,Kemono Friends 2,Kemono Friends 2,Kemono Friends,61,47,2,2019,winter,Saturday
36593,23,Hugtto! Precure,Hugtto! Precure,Hugtto! Precure,60,52,48,2019,fall,Sunday
37958,23,Fukigen na Mononokean Tsuzuki,The Morose Mononokean Ⅱ,The Morose Mononokean,46,3,3,2019,fall,Saturday
37490,23,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",Ace Attorney Season 2,Ace Attorney,46,17,13,2019,winter,Saturday
38162,23,Rinshi!! Ekoda-chan,Rinshi!! Ekodachan,Rinshi!! Ekodachan,40,9,3,2019,fall,Wednesday
34209,23,Meiji Tokyo Renka,Meiji Tokyo Renka,Meiji Tokyo Renka,39,36,3,2019,fall,Wednesday
34332,23,Hulaing Babies,,Flying Babies,37,12,2,2019,fall,""
37374,23,Pastel Memories,Pastel Memories,Pastel Memories,37,27,3,2019,fall,Tuesday
38449,23,Dimension High School,,Dimension High School,35,14,3,2019,fall,Thursday
37509,23,W'z,,W'z,35,39,3,2019,fall,Sunday
38673,23,Mini Toji,Katana Maidens ~ Mini Toji,Katana Maidens ~ Mini Toji,33,18,2,2019,fall,Sunday
36934,23,Captain Tsubasa (2018),Captain Tsubasa (2018),Captain Tsubasa (2018),30,18,42,2019,fall,Monday
38199,23,Bermuda Triangle: Colorful Pastrale,Bermuda Triangle ~ Colorful Pastorale,Bermuda Triangle: Colorful Pastrale,29,12,2,2019,fall,Saturday
38851,23,Virtual-san wa Miteiru,VIRTUALSAN - LOOKING,Virtual-san Looking,23,4,2,2019,fall,Thursday
38157,23,Circlet Princess,,Circlet Princess,17,5,2,2019,fall,Tuesday
37747,23,Ameiro Cocoa sideG,Rainy Cocoa sideG,Rainy Cocoa,15,1,3,2019,fall,Wednesday
37023,23,Layton Mystery Tanteisha: Katri no Nazotoki File,Layton Mystery Detective Agency: Kat's Mystery-Solving Files,Layton Mystery Detective Agency: Kat's Mystery‑Solving Files,13,7,40,2019,fall,Sunday
34539,23,Saint Seiya: Saintia Shou,Saint Seiya Saintia Sho,Saint Seiya: Saintia Sho,13,10,6,2019,fall,Monday
38851,23,Virtual-san wa Miteiru,VIRTUALSAN - LOOKING,Virtual-san Looking,12,4,3,2019,fall,Thursday
37023,23,Layton Mystery Tanteisha: Katri no Nazotoki File,Layton Mystery Detective Agency: Kat's Mystery-Solving Files,Layton Mystery Detective Agency: Kat's Mystery‑Solving Files,11,8,39,2019,fall,Sunday
37204,23,Aikatsu Friends!,,Aikatsu Friends!,9,7,40,2019,fall,Thursday
36483,23,B-PROJECT: Zecchou*Emotion,B-PROJECT-Zeccho＊Emotion-,,7,2,2,2019,fall,Saturday
38251,23,"Sono Toki, Kanojo wa.",,"At That Time, She.",2,2,10,2019,fall,Sunday
37999,24,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,Kaguya-sama: Love is War,6499,1317,3,2019,fall,""
35790,24,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,The Rising of the Shield Hero,6352,3219,4,2019,fall,Wednesday
37510,24,Mob Psycho 100 II,Mob Psycho 100 II,Mob Psycho 100,4876,822,4,2019,winter,Monday
37779,24,Yakusoku no Neverland,The Promised Neverland,The Promised Neverland,4011,1261,4,2019,fall,""
37430,24,Tensei Shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime,3571,1030,17,2019,fall,Tuesday
37991,24,JoJo no Kimyou na Bouken: Ougon no Kaze,JoJo's Bizarre Adventure: Golden Wind,JoJo's Bizarre Adventure,2735,692,16,2019,fall,""
37520,24,Dororo,Dororo,Dororo,2485,445,4,2019,fall,Sunday
36474,24,Sword Art Online: Alicization,,Sword Art Online,1686,684,16,2019,fall,Sunday
38101,24,5-Toubun no Hanayome,The Quintessential Quintuplets,The Quintessential Quintuplets,1423,549,4,2019,fall,""
37451,24,Boogiepop wa Warawanai,Boogiepop and Others,Boogiepop Phantom,1033,280,5,2019,fall,Daily
37965,24,Kaze ga Tsuyoku Fuiteiru,Run with the Wind,Run with the Wind,867,201,15,2019,fall,Wednesday
37982,24,Domestic na Kanojo,Domestic Girlfriend,Domestic Girlfriend,771,369,3,2019,fall,Saturday
37086,24,Kakegurui ××,Kakegurui XX,Kakegurui,551,116,4,2019,fall,Wednesday
38062,24,Endro~!,ENDRO!,Endro~!,497,136,3,2019,fall,Sunday
37993,24,Watashi ni Tenshi ga Maiorita!,WATATEN!: an Angel Flew Down to Me,WATATEN!: an Angel Flew Down to Me,402,163,4,2019,fall,Tuesday
38145,24,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,My Roommate is a Cat,369,109,4,2019,fall,Wednesday
36432,24,Toaru Majutsu no Index III,A Certain Magical Index III,A Certain Magical Index,316,126,16,2019,fall,Friday
37920,24,Ueno-san wa Bukiyou,"How Clumsy you are, Miss Ueno","How clumsy you are, Miss Ueno.",311,80,4,2019,fall,Monday
36633,24,Date A Live III,,Date A Live,309,113,3,2019,spring,Friday
37979,24,Mahou Shoujo Tokushusen Asuka,Magical Girl Spec-Ops Asuka,Magical Girl Spec-Ops Asuka,302,157,3,2019,fall,Saturday
31537,24,Manaria Friends,Mysteria Friends,Mysteria Friends,285,98,2,2019,fall,Monday
38544,24,Egao no Daika,The Price of Smiles,The Price of Smiles,278,194,4,2019,fall,Friday
38301,24,Kouya no Kotobuki Hikoutai,The Magnificent KOTOBUKI,The Magnificent KOTOBUKI,242,137,3,2019,fall,Sunday
37998,24,Girly Air Force,Girly Air Force,Girly Air Force,145,122,4,2019,fall,Thursday
37302,24,Kemurikusa,kemurikusa.,Kemurikusa,137,45,4,2019,fall,Wednesday
37869,24,BanG Dream! 2nd Season,BanG Dream! S2,BanG Dream!,111,36,5,2019,winter,Thursday
36793,24,3D Kanojo: Real Girl 2,Real Girl 2,Real Girl,101,70,4,2019,winter,Wednesday
35972,24,Fairy Tail (2018),Fairy Tail Final Season,A,101,61,16,2019,fall,Saturday
37007,24,Hinomaru-Zumou,Hinomaru Sumo,Hinomaru Sumo,98,48,15,2019,fall,Friday
39355,24,Radiant 2,RADIANT Season 2,Yatogame-chan Kansatsu Nikki,94,109,17,2019,fall,Thursday
37447,24,Karakuri Circus,,Karakuri Circus,90,42,15,2019,fall,Thursday
36593,24,Hugtto! Precure,Hugtto! Precure,Hugtto! Precure,74,75,49,2019,fall,Sunday
37958,24,Fukigen na Mononokean Tsuzuki,The Morose Mononokean Ⅱ,The Morose Mononokean,48,18,4,2019,fall,Saturday
38673,24,Mini Toji,Katana Maidens ~ Mini Toji,Katana Maidens ~ Mini Toji,43,22,3,2019,fall,Sunday
37154,24,Grimms Notes The Animation,Grimm's Notes The Animation,Grimms Notes The Animation,40,14,3,2019,fall,Friday
37374,24,Pastel Memories,Pastel Memories,Pastel Memories,40,20,4,2019,fall,Tuesday
35313,24,Kemono Friends 2,Kemono Friends 2,Kemono Friends,38,20,3,2019,winter,Saturday
34209,24,Meiji Tokyo Renka,Meiji Tokyo Renka,Meiji Tokyo Renka,38,17,4,2019,fall,Wednesday
37490,24,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",Ace Attorney Season 2,Ace Attorney,28,7,14,2019,winter,Saturday
38162,24,Rinshi!! Ekoda-chan,Rinshi!! Ekodachan,Rinshi!! Ekodachan,24,14,4,2019,fall,Wednesday
38199,24,Bermuda Triangle: Colorful Pastrale,Bermuda Triangle ~ Colorful Pastorale,Bermuda Triangle: Colorful Pastrale,20,16,3,2019,fall,Saturday
38157,24,Circlet Princess,,Circlet Princess,18,18,3,2019,fall,Tuesday
34332,24,Hulaing Babies,,Flying Babies,18,7,3,2019,fall,""
37509,24,W'z,,W'z,17,13,4,2019,fall,Sunday
34539,24,Saint Seiya: Saintia Shou,Saint Seiya Saintia Sho,Saint Seiya: Saintia Sho,16,12,7,2019,fall,Monday
38449,24,Dimension High School,,Dimension High School,15,8,4,2019,fall,Thursday
38851,24,Virtual-san wa Miteiru,VIRTUALSAN - LOOKING,Virtual-san Looking,14,3,4,2019,fall,Thursday
37204,24,Aikatsu Friends!,,Aikatsu Friends!,11,10,41,2019,fall,Thursday
36483,24,B-PROJECT: Zecchou*Emotion,B-PROJECT-Zeccho＊Emotion-,,7,1,3,2019,fall,Saturday
37747,24,Ameiro Cocoa sideG,Rainy Cocoa sideG,Rainy Cocoa,3,1,4,2019,fall,Wednesday
37510,25,Mob Psycho 100 II,Mob Psycho 100 II,Mob Psycho 100,10497,1808,5,2019,winter,Monday
37999,25,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,Kaguya-sama: Love is War,6653,1349,4,2019,fall,""
35790,25,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,The Rising of the Shield Hero,6162,2436,5,2019,fall,Wednesday
37779,25,Yakusoku no Neverland,The Promised Neverland,The Promised Neverland,3798,1047,5,2019,fall,""
37520,25,Dororo,Dororo,Dororo,3378,942,5,2019,fall,Sunday
37430,25,Tensei Shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime,3323,831,18,2019,fall,Tuesday
37991,25,JoJo no Kimyou na Bouken: Ougon no Kaze,JoJo's Bizarre Adventure: Golden Wind,JoJo's Bizarre Adventure,2335,728,17,2019,fall,""
36474,25,Sword Art Online: Alicization,,Sword Art Online,1688,717,17,2019,fall,Sunday
38101,25,5-Toubun no Hanayome,The Quintessential Quintuplets,The Quintessential Quintuplets,1601,405,5,2019,fall,""
37965,25,Kaze ga Tsuyoku Fuiteiru,Run with the Wind,Run with the Wind,992,251,16,2019,fall,Wednesday
37451,25,Boogiepop wa Warawanai,Boogiepop and Others,Boogiepop Phantom,819,186,6,2019,fall,Daily
37982,25,Domestic na Kanojo,Domestic Girlfriend,Domestic Girlfriend,676,344,4,2019,fall,Saturday
37086,25,Kakegurui ××,Kakegurui XX,Kakegurui,503,111,5,2019,fall,Wednesday
38062,25,Endro~!,ENDRO!,Endro~!,474,107,4,2019,fall,Sunday
37993,25,Watashi ni Tenshi ga Maiorita!,WATATEN!: an Angel Flew Down to Me,WATATEN!: an Angel Flew Down to Me,467,113,5,2019,fall,Tuesday
38145,25,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,My Roommate is a Cat,375,158,5,2019,fall,Wednesday
36432,25,Toaru Majutsu no Index III,A Certain Magical Index III,A Certain Magical Index,353,300,17,2019,fall,Friday
37920,25,Ueno-san wa Bukiyou,"How Clumsy you are, Miss Ueno","How clumsy you are, Miss Ueno.",301,91,5,2019,fall,Monday
36633,25,Date A Live III,,Date A Live,296,84,4,2019,spring,Friday
37979,25,Mahou Shoujo Tokushusen Asuka,Magical Girl Spec-Ops Asuka,Magical Girl Spec-Ops Asuka,288,220,4,2019,fall,Saturday
38544,25,Egao no Daika,The Price of Smiles,The Price of Smiles,270,160,5,2019,fall,Friday
31537,25,Manaria Friends,Mysteria Friends,Mysteria Friends,256,108,3,2019,fall,Monday
38301,25,Kouya no Kotobuki Hikoutai,The Magnificent KOTOBUKI,The Magnificent KOTOBUKI,215,130,4,2019,fall,Sunday
35972,25,Fairy Tail (2018),Fairy Tail Final Season,A,160,53,17,2019,fall,Saturday
37302,25,Kemurikusa,kemurikusa.,Kemurikusa,145,78,5,2019,fall,Wednesday
37998,25,Girly Air Force,Girly Air Force,Girly Air Force,138,67,5,2019,fall,Thursday
37869,25,BanG Dream! 2nd Season,BanG Dream! S2,BanG Dream!,105,36,6,2019,winter,Thursday
37007,25,Hinomaru-Zumou,Hinomaru Sumo,Hinomaru Sumo,104,43,16,2019,fall,Friday
38578,25,Star☆Twinkle Precure,,Star ☆ Twinkle Precure,103,112,1,2019,fall,Sunday
37447,25,Karakuri Circus,,Karakuri Circus,84,45,16,2019,fall,Thursday
39355,25,Radiant 2,RADIANT Season 2,Yatogame-chan Kansatsu Nikki,83,41,18,2019,fall,Thursday
36793,25,3D Kanojo: Real Girl 2,Real Girl 2,Real Girl,73,35,5,2019,winter,Wednesday
35313,25,Kemono Friends 2,Kemono Friends 2,Kemono Friends,53,33,4,2019,winter,Saturday
36652,25,Piano no Mori 2 (TV),Forest of Piano Season 2,The Piano Forest,43,11,1,2019,winter,Monday
37958,25,Fukigen na Mononokean Tsuzuki,The Morose Mononokean Ⅱ,The Morose Mononokean,41,8,5,2019,fall,Saturday
38673,25,Mini Toji,Katana Maidens ~ Mini Toji,Katana Maidens ~ Mini Toji,39,8,4,2019,fall,Sunday
37374,25,Pastel Memories,Pastel Memories,Pastel Memories,36,22,5,2019,fall,Tuesday
34209,25,Meiji Tokyo Renka,Meiji Tokyo Renka,Meiji Tokyo Renka,32,14,5,2019,fall,Wednesday
38162,25,Rinshi!! Ekoda-chan,Rinshi!! Ekodachan,Rinshi!! Ekodachan,31,12,5,2019,fall,Wednesday
37509,25,W'z,,W'z,30,9,5,2019,fall,Sunday
37154,25,Grimms Notes The Animation,Grimm's Notes The Animation,Grimms Notes The Animation,29,14,4,2019,fall,Friday
36934,25,Captain Tsubasa (2018),Captain Tsubasa (2018),Captain Tsubasa (2018),24,8,43,2019,fall,Monday
37490,25,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",Ace Attorney Season 2,Ace Attorney,23,5,15,2019,winter,Saturday
34332,25,Hulaing Babies,,Flying Babies,22,7,4,2019,fall,""
37023,25,Layton Mystery Tanteisha: Katri no Nazotoki File,Layton Mystery Detective Agency: Kat's Mystery-Solving Files,Layton Mystery Detective Agency: Kat's Mystery‑Solving Files,19,3,41,2019,fall,Sunday
36934,25,Captain Tsubasa (2018),Captain Tsubasa (2018),Captain Tsubasa (2018),18,14,44,2019,fall,Monday
38449,25,Dimension High School,,Dimension High School,16,13,5,2019,fall,Thursday
38157,25,Circlet Princess,,Circlet Princess,15,5,4,2019,fall,Tuesday
38199,25,Bermuda Triangle: Colorful Pastrale,Bermuda Triangle ~ Colorful Pastorale,Bermuda Triangle: Colorful Pastrale,13,8,4,2019,fall,Saturday
38851,25,Virtual-san wa Miteiru,VIRTUALSAN - LOOKING,Virtual-san Looking,11,6,5,2019,fall,Thursday
37747,25,Ameiro Cocoa sideG,Rainy Cocoa sideG,Rainy Cocoa,9,1,5,2019,fall,Wednesday
37204,25,Aikatsu Friends!,,Aikatsu Friends!,8,7,42,2019,fall,Thursday
36483,25,B-PROJECT: Zecchou*Emotion,B-PROJECT-Zeccho＊Emotion-,,6,2,4,2019,fall,Saturday
34539,25,Saint Seiya: Saintia Shou,Saint Seiya Saintia Sho,Saint Seiya: Saintia Sho,5,7,8,2019,fall,Monday
37999,26,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,Kaguya-sama: Love is War,6637,1223,5,2019,fall,""
37510,26,Mob Psycho 100 II,Mob Psycho 100 II,Mob Psycho 100,5026,629,6,2019,winter,Monday
37520,26,Dororo,Dororo,Dororo,4277,1053,6,2019,fall,Sunday
35790,26,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,The Rising of the Shield Hero,4091,1831,6,2019,fall,Wednesday
37430,26,Tensei Shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime,3625,1035,19,2019,fall,Tuesday
37779,26,Yakusoku no Neverland,The Promised Neverland,The Promised Neverland,3247,773,6,2019,fall,""
